,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand
244,244,Toyota Innova,Mumbai,2014,118000,Diesel,Manual,First,12.8,2494,102.0,7,10.75,Toyota
246,246,Honda City,Kochi,2016,33915,Petrol,Manual,First,17.8,1497,117.3,5,8.09,Honda
247,247,BMW X1,Ahmedabad,2014,82002,Diesel,Automatic,First,17.05,1995,184.0,5,18.5,BMW
248,248,Hyundai Grand,Mumbai,2017,33000,Diesel,Manual,First,24.0,1120,70.0,5,4.75,Hyundai
249,249,Maruti Ciaz,Chennai,2016,34000,Diesel,Manual,First,28.09,1248,88.5,5,8.45,Maruti
250,250,Skoda Rapid,Kolkata,2012,55000,Diesel,Manual,First,20.5,1598,103.6,5,3.5,Skoda
251,251,Hyundai Accent,Kochi,2006,160538,Diesel,Manual,First,13.1,1493,82.0,5,1.8,Hyundai
252,252,Volkswagen Polo,Jaipur,2014,60000,Diesel,Manual,Second,19.91,1498,103.6,5,3.7,Volkswagen
253,253,Honda Jazz,Coimbatore,2017,49575,Petrol,Manual,First,18.7,1199,88.7,5,7.17,Honda
254,254,Hyundai i10,Jaipur,2010,83000,Petrol,Manual,First,19.81,1086,68.05,5,1.75,Hyundai
255,255,Hyundai Tucson,Kochi,2018,51346,Diesel,Automatic,First,16.38,1995,183.0,5,21.99,Hyundai
256,256,Toyota Innova,Pune,2017,43000,Diesel,Manual,First,13.68,2393,147.8,7,18.65,Toyota
257,257,Maruti Omni,Jaipur,2011,35000,Petrol,Manual,Third,19.7,796,35.0,5,1.85,Maruti
258,258,Maruti Swift,Coimbatore,2017,27872,Petrol,Manual,Second,20.4,1197,81.8,5,5.95,Maruti
259,259,Hyundai Grand,Mumbai,2014,16514,Petrol,Manual,First,18.9,1197,82.0,5,3.75,Hyundai
260,260,Maruti Swift,Pune,2012,120000,Diesel,Manual,First,22.9,1248,74.0,5,3.75,Maruti
261,261,Hyundai Verna,Hyderabad,2008,143275,Diesel,Manual,First,22.0,1582,126.2,5,2.6,Hyundai
263,263,Hyundai i20,Mumbai,2010,52000,Petrol,Manual,First,17.0,1197,80.0,5,2.8,Hyundai
264,264,Mercedes-Benz GLE,Coimbatore,2017,29819,Diesel,Automatic,First,11.57,2987,254.79,5,61.29,Mercedes-Benz
265,265,Mercedes-Benz New,Bangalore,2014,57000,Diesel,Manual,Second,15.8,2148,170.0,5,18.0,Mercedes-Benz
266,266,Maruti Ritz,Hyderabad,2014,88500,Diesel,Manual,First,23.2,1248,73.94,5,4.35,Maruti
267,267,Hyundai Creta,Bangalore,2016,28000,Diesel,Manual,First,19.67,1582,126.2,5,13.75,Hyundai
268,268,Maruti A-Star,Pune,2010,67000,Petrol,Manual,First,19.0,998,66.1,5,2.0,Maruti
269,269,Renault Duster,Delhi,2016,26000,Diesel,Manual,First,19.64,1461,108.45,5,10.0,Renault
270,270,Fiat Grande,Delhi,2010,120000,Diesel,Manual,First,17.8,1248,76.0,5,1.65,Fiat
271,271,BMW X3,Coimbatore,2017,51982,Diesel,Automatic,First,16.55,2993,258.0,5,45.77,BMW
272,272,Hyundai i10,Bangalore,2010,36000,Petrol,Manual,Second,20.36,1197,78.9,5,3.25,Hyundai
273,273,Toyota Innova,Pune,2016,47000,Diesel,Manual,First,12.8,2494,102.0,7,12.8,Toyota
274,274,Maruti Zen,Mumbai,2002,60000,Petrol,Manual,Third,17.3,993,60.0,5,0.55,Maruti
275,275,Maruti Swift,Hyderabad,2018,31025,Diesel,Manual,First,28.4,1248,74.0,5,7.15,Maruti
276,276,Mahindra Scorpio,Pune,2013,105000,Diesel,Manual,Second,12.05,2179,120.0,8,7.0,Mahindra
277,277,Tata Zest,Pune,2017,121900,Diesel,Manual,First,22.95,1248,74.0,5,3.75,Tata
278,278,Ford EcoSport,Mumbai,2017,22695,Petrol,Manual,First,18.88,999,123.24,5,8.5,Ford
279,279,Maruti Swift,Jaipur,2012,73000,Diesel,Manual,First,23.4,1248,74.0,5,4.35,Maruti
280,280,Maruti Alto,Kochi,2016,32227,Petrol,Manual,First,22.74,796,47.3,5,3.26,Maruti
281,281,Honda City,Jaipur,2011,55000,Petrol,Manual,First,17.0,1497,118.0,5,4.21,Honda
282,282,Audi Q7,Kochi,2018,11287,Diesel,Automatic,First,12.07,2967,241.4,7,70.36,Audi
283,283,Skoda Laura,Mumbai,2009,48000,Diesel,Automatic,Second,17.0,1896,105.0,5,2.95,Skoda
284,284,Hyundai Verna,Kochi,2012,54308,Petrol,Manual,First,17.1,1591,121.3,5,4.28,Hyundai
285,285,Honda City,Jaipur,2009,78442,Petrol,Automatic,First,16.8,1497,118.0,5,3.57,Honda
286,286,Hyundai i20,Kolkata,2013,46000,Diesel,Manual,First,21.9,1396,88.8,5,3.11,Hyundai
287,287,Hyundai i20,Coimbatore,2014,45051,Petrol,Automatic,First,15.0,1396,98.6,5,5.96,Hyundai
288,288,Volkswagen Vento,Hyderabad,2011,69000,Diesel,Manual,First,20.54,1598,103.6,5,4.7,Volkswagen
289,289,Honda City,Ahmedabad,2014,49000,Petrol,Manual,First,17.4,1497,117.3,5,6.9,Honda
290,290,Tata Zest,Pune,2018,45000,Diesel,Manual,First,22.95,1248,74.0,5,5.25,Tata
291,291,BMW 5,Pune,2015,64000,Diesel,Automatic,First,18.48,1995,177.0,5,28.0,BMW
292,292,Maruti Wagon,Delhi,2009,60000,Petrol,Manual,First,18.9,1061,67.0,5,1.35,Maruti
293,293,Honda Jazz,Delhi,2015,62178,Petrol,Manual,First,18.2,1199,88.7,5,4.85,Honda
294,294,Volkswagen Jetta,Coimbatore,2012,58006,Diesel,Manual,First,15.0,1896,105.0,5,6.7,Volkswagen
295,295,Hyundai i10,Hyderabad,2010,74000,Petrol,Manual,First,20.36,1197,78.9,5,3.1,Hyundai
296,296,Mercedes-Benz New,Kochi,2015,77771,Diesel,Automatic,First,19.27,2143,170.0,5,18.64,Mercedes-Benz
297,297,Hyundai i10,Pune,2012,45275,Petrol,Manual,First,20.36,1197,78.9,5,2.8,Hyundai
298,298,Toyota Innova,Chennai,2016,48000,Diesel,Manual,First,13.68,2393,147.8,7,20.25,Toyota
299,299,Audi A6,Kochi,2015,31652,Diesel,Automatic,First,17.68,1968,174.33,5,26.78,Audi
300,300,Toyota Innova,Hyderabad,2010,109000,Diesel,Manual,Second,12.99,2494,100.6,7,8.26,Toyota
301,301,Volkswagen Polo,Mumbai,2015,31978,Petrol,Manual,First,16.47,1198,73.9,5,3.89,Volkswagen
302,302,Maruti Alto,Hyderabad,2011,70000,Petrol,Manual,First,20.92,998,67.1,5,2.1,Maruti
303,303,Honda City,Mumbai,2017,15000,Petrol,Automatic,First,18.0,1497,117.3,5,12.69,Honda
304,304,Tata Indigo,Coimbatore,2013,59138,Diesel,Manual,First,17.0,1405,70.0,5,2.58,Tata
305,305,Audi A6,Kochi,2014,61726,Diesel,Automatic,First,17.68,1968,174.33,5,20.77,Audi
306,306,Mercedes-Benz GLA,Delhi,2015,48000,Diesel,Automatic,First,17.9,2143,136.0,5,20.26,Mercedes-Benz
309,309,Maruti Celerio,Hyderabad,2014,77815,Petrol,Automatic,First,23.1,998,67.04,5,4.25,Maruti
310,310,Mercedes-Benz GLE,Hyderabad,2017,29000,Diesel,Automatic,First,17.9,2143,201.15,5,57.0,Mercedes-Benz
311,311,Land Rover,Delhi,2017,44000,Diesel,Automatic,First,12.7,2179,187.7,5,44.0,Land
312,312,Volkswagen Vento,Hyderabad,2011,108626,Diesel,Manual,First,20.54,1598,103.6,5,3.65,Volkswagen
313,313,Maruti Omni,Hyderabad,2012,71791,Petrol,Manual,First,14.0,796,35.0,5,2.05,Maruti
314,314,Honda Brio,Kochi,2012,91931,Petrol,Manual,First,18.5,1198,86.8,5,3.13,Honda
315,315,Tata Sumo,Hyderabad,2000,158000,Diesel,Manual,Second,14.07,2956,83.1,7,1.5,Tata
316,316,Tata Indica,Pune,2012,91183,Diesel,Manual,First,18.0,1248,75.0,5,2.85,Tata
317,317,Maruti Wagon,Delhi,2012,65000,Petrol,Manual,First,18.9,998,67.1,5,2.65,Maruti
318,318,Mahindra XUV500,Hyderabad,2015,88428,Diesel,Manual,First,16.0,2179,140.0,7,10.6,Mahindra
319,319,Tata Indigo,Pune,2008,138000,Diesel,Manual,Second,17.1,1396,70.0,5,1.25,Tata
320,320,Maruti Ertiga,Mumbai,2018,18000,Petrol,Manual,First,16.02,1373,93.7,7,8.25,Maruti
321,321,Honda Accord,Mumbai,2011,60000,Petrol,Automatic,First,11.7,2354,177.6,5,4.45,Honda
322,322,Maruti Swift,Kolkata,2012,48000,Diesel,Manual,First,19.3,1248,73.9,5,3.7,Maruti
323,323,Ford Fiesta,Hyderabad,2009,160000,Diesel,Manual,First,17.8,1399,68.0,5,2.8,Ford
324,324,Honda City,Kolkata,2008,40000,Petrol,Manual,First,17.7,1497,78.0,5,1.8,Honda
325,325,Audi A6,Kochi,2014,51495,Diesel,Automatic,First,17.68,1968,174.33,5,21.95,Audi
326,326,BMW 6,Mumbai,2011,30000,Diesel,Automatic,First,9.52,2993,313.0,4,49.0,BMW
327,327,Audi Q7,Coimbatore,2017,97430,Diesel,Automatic,First,14.75,2967,245.0,7,62.67,Audi
328,328,Maruti Zen,Pune,2008,42496,CNG,Manual,First,26.3,998,67.1,5,1.4,Maruti
329,329,Hyundai i20,Pune,2012,83000,Diesel,Manual,First,23.0,1396,90.0,5,5.5,Hyundai
330,330,Hyundai i10,Bangalore,2009,37000,Petrol,Automatic,Third,16.95,1197,78.9,5,2.95,Hyundai
331,331,Honda Jazz,Kochi,2016,28503,Petrol,Automatic,First,19.0,1199,88.7,5,6.86,Honda
332,332,Maruti Swift,Hyderabad,2015,76496,Diesel,Manual,First,25.2,1248,74.0,5,6.15,Maruti
333,333,Hyundai i20,Pune,2011,79152,Petrol,Manual,Second,18.5,1197,82.85,5,3.3,Hyundai
334,334,Volkswagen Polo,Kolkata,2011,32000,Petrol,Manual,First,16.47,1198,73.9,5,2.55,Volkswagen
335,335,Maruti Alto,Ahmedabad,2009,35000,Petrol,Manual,First,19.7,796,46.3,5,1.5,Maruti
336,336,Toyota Corolla,Chennai,2004,105000,Petrol,Automatic,Second,11.3,1794,125.0,5,2.5,Toyota
337,337,Maruti Alto,Chennai,2006,56000,Petrol,Manual,Second,19.7,796,46.3,5,1.4,Maruti
338,338,Tata Manza,Pune,2012,73000,Diesel,Manual,First,21.12,1248,88.8,5,3.4,Tata
339,339,Maruti Alto,Pune,2012,38000,Petrol,Manual,First,19.7,796,46.3,5,2.25,Maruti
340,340,Skoda Octavia,Kolkata,2013,775000,Diesel,Automatic,First,19.3,1968,141.0,5,7.5,Skoda
341,341,Toyota Corolla,Kolkata,2008,80000,Petrol,Automatic,First,11.3,1794,125.0,5,2.8,Toyota
342,342,Hyundai i20,Coimbatore,2016,24973,Petrol,Manual,First,18.6,1197,81.83,5,7.66,Hyundai
343,343,Maruti Vitara,Chennai,2016,45000,Diesel,Manual,First,24.3,1248,88.5,5,7.15,Maruti
344,344,Honda City,Delhi,2010,87430,Petrol,Manual,First,17.0,1497,118.0,5,3.5,Honda
345,345,Tata Indica,Hyderabad,2014,133944,Diesel,Manual,Second,18.0,1248,75.0,5,3.5,Tata
346,346,Honda Amaze,Kolkata,2013,57000,Diesel,Manual,First,25.8,1498,98.6,5,3.45,Honda
347,347,Hyundai EON,Coimbatore,2016,27904,Petrol,Manual,First,21.1,814,55.2,5,3.55,Hyundai
348,348,BMW 3,Kochi,2015,30717,Diesel,Automatic,Second,21.76,1995,190.0,5,25.99,BMW
349,349,Hyundai Verna,Bangalore,2012,80000,Diesel,Manual,First,22.32,1582,126.32,5,5.25,Hyundai
350,350,Tata Manza,Ahmedabad,2013,47304,Diesel,Manual,First,21.02,1248,88.8,5,2.9,Tata
351,351,Skoda Octavia,Jaipur,2005,100000,Petrol,Automatic,First,14.45,1984,227.0,5,2.05,Skoda
352,352,Maruti Alto,Pune,2017,30000,Petrol,Manual,First,24.07,998,67.1,5,3.75,Maruti
353,353,Ford Ecosport,Mumbai,2014,68000,Diesel,Manual,First,22.7,1498,89.84,5,6.75,Ford
354,354,Chevrolet Spark,Kolkata,2011,21000,Petrol,Manual,Second,18.0,995,62.0,5,0.95,Chevrolet
355,355,Jaguar XF,Hyderabad,2017,21000,Diesel,Automatic,First,19.33,1999,177.0,5,52.0,Jaguar
356,356,Honda CR-V,Jaipur,2007,119000,Petrol,Manual,Third,13.1,1997,141.1,5,3.91,Honda
357,357,Skoda Superb,Kochi,2019,13747,Petrol,Automatic,First,14.67,1798,177.46,5,27.3,Skoda
358,358,Hyundai i10,Chennai,2009,620000,Petrol,Manual,First,20.36,1197,78.9,5,2.7,Hyundai
359,359,Maruti Swift,Delhi,2013,70000,Diesel,Manual,First,22.9,1248,74.0,5,3.5,Maruti
360,360,Maruti Swift,Mumbai,2016,18000,Petrol,Automatic,First,18.5,1197,83.14,5,6.2,Maruti
361,361,Nissan Micra,Chennai,2011,83000,Diesel,Manual,First,23.08,1461,63.1,5,2.75,Nissan
362,362,Maruti Swift,Mumbai,2015,130000,Diesel,Manual,First,23.4,1248,74.0,5,3.25,Maruti
363,363,Ford Fiesta,Pune,2012,63400,Diesel,Manual,First,17.8,1399,67.0,5,3.25,Ford
364,364,Maruti Zen,Kolkata,2003,65000,Petrol,Manual,First,17.3,993,60.0,5,0.65,Maruti
365,365,Mini Clubman,Pune,2017,8350,Petrol,Manual,First,13.8,1998,192.0,5,35.0,Mini
366,366,Toyota Etios,Kolkata,2014,45000,Diesel,Manual,First,23.59,1364,67.05,5,3.25,Toyota
367,367,Maruti Alto,Kolkata,2018,26200,Petrol,Manual,First,24.7,796,47.3,5,2.9,Maruti
368,368,Maruti Alto,Bangalore,2011,11000,Petrol,Manual,Third,18.9,796,47.0,5,2.9,Maruti
369,369,BMW X5,Bangalore,2009,90000,Diesel,Automatic,Second,11.0,2993,235.0,5,17.75,BMW
370,370,Nissan Teana,Mumbai,2015,74000,Petrol,Automatic,Second,11.07,2496,179.5,5,8.25,Nissan
371,371,Hyundai Grand,Coimbatore,2015,37081,Petrol,Automatic,First,18.9,1197,82.0,5,5.77,Hyundai
372,372,Maruti Vitara,Hyderabad,2017,39000,Diesel,Manual,First,24.3,1248,88.5,5,9.49,Maruti
373,373,Audi Q7,Mumbai,2008,99000,Diesel,Automatic,Third,12.07,2967,241.4,7,12.95,Audi
374,374,Mercedes-Benz GLA,Chennai,2015,38000,Diesel,Automatic,First,17.9,2143,136.0,5,20.0,Mercedes-Benz
375,375,Maruti 800,Chennai,2007,72000,Petrol,Manual,Third,16.1,796,37.0,4,1.0,Maruti
376,376,Renault Duster,Chennai,2015,93000,Diesel,Manual,Second,20.45,1461,83.8,5,7.1,Renault
377,377,Toyota Corolla,Mumbai,2017,5900,Diesel,Manual,First,21.43,1364,87.2,5,16.5,Toyota
378,378,Mercedes-Benz New,Chennai,2014,25000,Diesel,Manual,First,15.8,2148,170.0,5,26.0,Mercedes-Benz
379,379,Maruti Ritz,Hyderabad,2010,68000,Diesel,Manual,Second,21.1,1248,73.9,5,3.2,Maruti
380,380,Honda BRV,Kochi,2017,35676,Petrol,Automatic,First,16.0,1497,117.3,7,9.48,Honda
381,381,Hyundai Xcent,Kochi,2015,74310,Diesel,Manual,First,24.4,1120,71.0,5,4.0,Hyundai
382,382,Mercedes-Benz E-Class,Jaipur,2014,59364,Diesel,Automatic,First,14.21,2143,203.0,5,26.5,Mercedes-Benz
383,383,Mercedes-Benz B,Kochi,2014,41380,Petrol,Automatic,Second,14.8,1595,120.7,5,11.77,Mercedes-Benz
384,384,Mercedes-Benz E-Class,Bangalore,2017,33900,Diesel,Automatic,First,15.0,2143,204.0,5,37.0,Mercedes-Benz
385,385,Honda City,Mumbai,2016,28000,Petrol,Manual,First,17.8,1497,117.3,5,8.75,Honda
387,387,Honda City,Chennai,2011,93982,Petrol,Manual,First,17.0,1497,118.0,5,3.75,Honda
388,388,Hyundai Verna,Pune,2010,95000,Petrol,Manual,First,16.2,1599,103.2,5,2.5,Hyundai
389,389,Jaguar XE,Mumbai,2017,9000,Petrol,Automatic,First,13.5,1999,246.74,5,34.5,Jaguar
390,390,Honda Amaze,Delhi,2015,52516,Petrol,Manual,First,18.0,1198,86.7,5,4.65,Honda
391,391,Mini Cooper,Bangalore,2015,20000,Petrol,Automatic,First,18.86,1598,122.0,4,32.0,Mini
392,392,Mercedes-Benz S,Coimbatore,2017,56451,Diesel,Automatic,First,13.5,2987,282.0,5,62.81,Mercedes-Benz
393,393,Hyundai EON,Chennai,2014,37000,Petrol,Manual,First,21.1,814,55.2,5,3.25,Hyundai
394,394,Maruti Wagon,Kolkata,2014,17400,Petrol,Manual,First,20.51,998,67.04,5,3.1,Maruti
395,395,Maruti Ritz,Coimbatore,2011,90207,Diesel,Manual,First,21.1,1248,73.9,5,3.91,Maruti
396,396,BMW 3,Chennai,2011,89616,Diesel,Automatic,First,16.07,1995,181.0,5,11.0,BMW
397,397,Tata Xenon,Pune,2014,85000,Diesel,Manual,First,13.49,2179,138.03,5,3.5,Tata
398,398,Audi A3,Chennai,2014,79271,Diesel,Automatic,First,20.38,1968,143.0,5,16.5,Audi
399,399,Land Rover,Hyderabad,2012,56000,Diesel,Automatic,First,12.7,2179,187.7,5,30.0,Land
400,400,Mercedes-Benz GL-Class,Pune,2010,85001,Diesel,Automatic,Second,12.0,2987,224.0,7,28.0,Mercedes-Benz
401,401,Mitsubishi Pajero,Hyderabad,2018,12000,Diesel,Automatic,First,13.5,2477,175.56,7,28.0,Mitsubishi
402,402,Maruti Alto,Jaipur,2010,125000,Petrol,Manual,First,19.7,796,46.3,5,0.92,Maruti
403,403,Maruti Wagon,Pune,2013,53000,Petrol,Manual,First,14.0,1061,64.0,5,2.75,Maruti
404,404,Land Rover,Coimbatore,2017,34990,Diesel,Automatic,First,12.7,2179,187.7,5,53.83,Land
405,405,Hyundai Verna,Pune,2011,49768,Petrol,Manual,Second,17.01,1591,121.3,5,4.95,Hyundai
406,406,BMW 5,Hyderabad,2013,56000,Diesel,Automatic,First,16.73,2993,218.0,5,33.5,BMW
407,407,Jaguar XF,Bangalore,2013,75000,Diesel,Automatic,First,14.74,2993,270.9,5,27.95,Jaguar
408,408,Skoda Superb,Hyderabad,2010,57000,Petrol,Automatic,First,13.7,1798,157.75,5,7.25,Skoda
409,409,Audi Q3,Kochi,2017,37542,Diesel,Automatic,First,15.73,1968,174.33,5,25.71,Audi
410,410,Land Rover,Coimbatore,2014,95649,Diesel,Automatic,First,12.7,2179,187.7,5,29.67,Land
411,411,Mercedes-Benz New,Jaipur,2013,35299,Diesel,Automatic,First,14.84,2143,170.0,5,19.0,Mercedes-Benz
412,412,Mahindra Scorpio,Kochi,2017,28464,Diesel,Manual,First,15.4,2179,120.0,7,13.05,Mahindra
413,413,BMW 3,Mumbai,2015,41000,Diesel,Automatic,First,21.76,1995,190.0,5,25.5,BMW
414,414,Honda BR-V,Pune,2017,9000,Petrol,Manual,First,15.4,1497,117.3,7,8.5,Honda
415,415,Volvo S80,Chennai,2010,92098,Diesel,Automatic,Second,16.0,2400,215.0,5,7.25,Volvo
416,416,Hyundai Accent,Pune,2005,5834,Petrol,Manual,First,13.2,1495,94.0,5,0.8,Hyundai
417,417,Hyundai i20,Jaipur,2017,40250,Petrol,Manual,First,17.19,1197,81.86,5,6.9,Hyundai
418,418,Mercedes-Benz GLC,Coimbatore,2018,22397,Petrol,Automatic,First,11.5,2996,367.0,5,70.99,Mercedes-Benz
419,419,Hyundai EON,Kolkata,2015,20800,Petrol,Manual,Second,21.1,814,55.2,5,2.25,Hyundai
420,420,Hyundai Grand,Kochi,2018,40322,Petrol,Manual,First,18.9,1197,81.86,5,5.5,Hyundai
421,421,Honda City,Mumbai,2013,52576,Petrol,Manual,First,13.0,1493,100.0,5,4.35,Honda
422,422,Volkswagen Polo,Kolkata,2010,55000,Petrol,Manual,First,16.47,1198,73.9,5,2.25,Volkswagen
423,423,Audi A6,Mumbai,2016,47000,Petrol,Automatic,First,15.26,1798,187.74,5,24.5,Audi
425,425,Hyundai Creta,Coimbatore,2017,23163,Petrol,Manual,First,15.29,1591,121.3,5,12.03,Hyundai
426,426,Mercedes-Benz New,Mumbai,2011,50000,Petrol,Automatic,Second,11.74,1796,186.0,5,8.5,Mercedes-Benz
427,427,Mini Cooper,Mumbai,2014,11900,Petrol,Automatic,First,16.82,1998,189.08,4,28.5,Mini
429,429,Toyota Etios,Bangalore,2013,37000,Diesel,Manual,First,23.59,1364,67.04,5,5.75,Toyota
430,430,Honda Brio,Delhi,2014,30000,Petrol,Manual,Second,19.4,1198,86.8,5,3.2,Honda
431,431,Maruti Baleno,Coimbatore,2018,12831,Petrol,Automatic,First,21.4,1197,83.1,5,9.89,Maruti
432,432,Skoda Laura,Coimbatore,2012,143017,Diesel,Automatic,First,20.0,1968,138.1,5,6.58,Skoda
433,433,Hyundai EON,Kochi,2018,13102,Petrol,Manual,First,21.1,814,55.2,5,4.06,Hyundai
434,434,Renault Captur,Coimbatore,2019,24950,Diesel,Manual,First,20.37,1461,108.45,5,13.37,Renault
435,435,BMW 5,Coimbatore,2011,57832,Diesel,Automatic,First,16.2,2993,258.0,5,25.82,BMW
436,436,Maruti Alto,Kochi,2016,34267,Petrol,Manual,First,22.74,796,47.3,5,3.74,Maruti
437,437,Volvo V40,Bangalore,2015,33000,Diesel,Automatic,Second,16.8,1984,150.0,5,22.0,Volvo
438,438,Maruti Wagon,Ahmedabad,2007,55100,Petrol,Manual,First,18.9,998,67.1,5,1.45,Maruti
439,439,Honda City,Kolkata,2008,40000,Petrol,Manual,First,17.7,1497,78.0,5,2.0,Honda
440,440,Maruti Eeco,Kochi,2017,31841,CNG,Manual,First,15.1,1196,73.0,5,4.7,Maruti
441,441,Chevrolet Enjoy,Kolkata,2014,15000,Petrol,Manual,First,13.7,1399,98.79,8,3.75,Chevrolet
442,442,Mahindra Bolero,Coimbatore,2016,82756,Diesel,Manual,First,15.96,2523,62.1,7,7.7,Mahindra
444,444,Hyundai EON,Hyderabad,2014,20600,Petrol,Manual,First,21.1,814,55.2,5,2.6,Hyundai
445,445,Hyundai Creta,Coimbatore,2017,29952,Petrol,Automatic,First,13.0,1591,121.3,5,13.77,Hyundai
446,446,Volkswagen Vento,Mumbai,2017,15000,Petrol,Manual,Second,16.09,1598,103.5,5,7.1,Volkswagen
447,447,Honda Civic,Pune,2008,61938,Petrol,Automatic,Second,12.9,1799,130.0,5,2.65,Honda
448,448,Tata Indica,Hyderabad,2014,67000,Diesel,Manual,First,22.3,1248,74.0,5,2.5,Tata
449,449,Mahindra XUV500,Kochi,2013,61672,Diesel,Manual,First,16.0,2179,140.0,7,7.53,Mahindra
450,450,Hyundai i20,Coimbatore,2017,26185,Petrol,Manual,First,18.6,1197,81.83,5,7.98,Hyundai
451,451,Audi Q5,Bangalore,2014,38000,Diesel,Automatic,Second,14.16,1968,174.3,5,39.0,Audi
452,452,Maruti Ritz,Chennai,2011,67000,Petrol,Manual,Second,18.5,1197,85.8,5,2.25,Maruti
453,453,Mitsubishi Cedia,Chennai,2010,66000,Petrol,Manual,Second,13.17,1999,114.0,5,3.85,Mitsubishi
454,454,Toyota Innova,Hyderabad,2015,80883,Diesel,Manual,First,12.8,2494,102.0,7,13.5,Toyota
455,455,Maruti Celerio,Hyderabad,2016,80219,Diesel,Manual,First,27.62,793,47.0,5,3.5,Maruti
456,456,Maruti S-Cross,Delhi,2018,12923,Diesel,Manual,First,25.1,1248,88.5,5,8.92,Maruti
457,457,Audi Q3,Coimbatore,2016,86642,Diesel,Automatic,First,15.17,1968,181.0,5,20.37,Audi
458,458,BMW 3,Bangalore,2016,19235,Diesel,Automatic,First,21.76,1995,190.0,5,36.5,BMW
459,459,Audi Q7,Coimbatore,2016,51002,Diesel,Automatic,First,11.33,4134,335.2,7,48.91,Audi
460,460,Hyundai i20,Pune,2016,6800,Petrol,Manual,First,18.6,1197,81.83,5,7.2,Hyundai
461,461,Renault Duster,Hyderabad,2012,82749,Diesel,Manual,First,19.01,1461,108.45,5,5.99,Renault
462,462,Hyundai Xcent,Pune,2016,51000,Diesel,Manual,First,24.4,1120,71.0,5,5.25,Hyundai
463,463,Ford Ecosport,Delhi,2014,31465,Diesel,Manual,First,22.7,1498,89.84,5,6.5,Ford
464,464,Volkswagen Polo,Hyderabad,2013,76476,Petrol,Manual,First,16.47,1198,73.9,5,4.4,Volkswagen
465,465,Hyundai Grand,Kolkata,2017,14000,Diesel,Manual,First,24.0,1120,70.0,5,4.6,Hyundai
466,466,Tata Manza,Ahmedabad,2013,47000,Diesel,Manual,First,21.12,1248,88.8,5,2.95,Tata
467,467,Honda City,Kolkata,2011,48466,Petrol,Manual,First,17.0,1497,118.0,5,3.26,Honda
468,468,Hyundai Santro,Bangalore,2008,46000,Petrol,Manual,Second,17.92,1086,62.1,5,2.22,Hyundai
469,469,Toyota Innova,Hyderabad,2012,162663,Diesel,Manual,First,12.99,2494,100.0,7,10.5,Toyota
470,470,Maruti Ciaz,Coimbatore,2017,25142,Diesel,Manual,First,28.09,1248,88.5,5,8.26,Maruti
471,471,Toyota Fortuner,Delhi,2013,69000,Diesel,Manual,First,12.55,2982,169.0,7,14.45,Toyota
473,473,Mercedes-Benz E-Class,Kochi,2018,26405,Petrol,Automatic,First,12.6,1950,191.34,5,51.43,Mercedes-Benz
474,474,Mercedes-Benz New,Chennai,2014,45000,Diesel,Manual,First,15.8,2148,170.0,5,23.0,Mercedes-Benz
475,475,Skoda Yeti,Kolkata,2012,64284,Diesel,Manual,First,17.72,1968,108.49,5,5.5,Skoda
476,476,Hyundai Grand,Delhi,2015,27000,Petrol,Manual,First,18.9,1197,82.0,5,4.5,Hyundai
477,477,Ford Figo,Hyderabad,2018,3678,Petrol,Manual,First,18.16,1196,86.8,5,6.8,Ford
478,478,Skoda Octavia,Mumbai,2013,21000,Petrol,Manual,First,16.8,1395,138.02,5,8.75,Skoda
479,479,Renault Duster,Mumbai,2015,67000,Diesel,Manual,Second,19.87,1461,83.8,5,7.0,Renault
480,480,Land Rover,Delhi,2015,24000,Diesel,Automatic,Second,15.68,1999,177.0,5,33.5,Land
481,481,Ford Figo,Chennai,2011,75000,Diesel,Manual,Second,20.0,1399,68.0,5,2.25,Ford
482,482,Ford Endeavour,Hyderabad,2008,179000,Diesel,Automatic,Second,12.8,2953,156.0,7,4.24,Ford
483,483,Toyota Fortuner,Coimbatore,2017,47198,Diesel,Manual,First,12.55,2982,168.5,7,28.42,Toyota
484,484,Volkswagen Polo,Kolkata,2012,52000,Diesel,Manual,First,22.07,1199,73.9,5,2.75,Volkswagen
485,485,Maruti Ritz,Jaipur,2011,91000,Diesel,Manual,First,23.2,1248,73.94,5,3.0,Maruti
486,486,Nissan Micra,Pune,2013,60000,Diesel,Manual,First,23.08,1461,63.1,5,3.55,Nissan
487,487,Hyundai Verna,Kolkata,2013,37873,Diesel,Manual,First,22.32,1582,126.32,5,4.8,Hyundai
488,488,BMW 5,Kolkata,2011,31000,Petrol,Automatic,First,10.8,2497,150.0,5,13.5,BMW
489,489,Mercedes-Benz GLS,Pune,2017,129000,Diesel,Automatic,First,11.0,2987,258.0,7,56.0,Mercedes-Benz
490,490,Honda CR-V,Hyderabad,2004,78000,Petrol,Automatic,First,12.0,2354,187.4,5,3.99,Honda
491,491,Hyundai Creta,Bangalore,2016,32000,Diesel,Automatic,First,17.01,1582,126.2,5,15.5,Hyundai
492,492,Hyundai i10,Jaipur,2010,59000,Petrol,Manual,Second,19.81,1086,68.05,5,2.32,Hyundai
